item_id,store_id,date,actual,predicted,residual,abs_residual,residual_pct,residual_rolling_mean,residual_rolling_std,z_score,anomaly_stat,anomaly_iso,is_anomaly
FOODS_1_039,CA_1,2016-04-03,1,1.0306111283900838,-0.03061112839008384,0.03061112839008384,-0.02970191913015867,0.05044052563971726,0.8007482800596387,0.03822815378111579,0,0,0
FOODS_1_039,CA_1,2016-04-04,0,0.6470225027852232,-0.6470225027852232,0.6470225027852232,-1.0,0.038861717921174245,0.7316214787711873,0.8843678344052249,0,0,0
FOODS_1_039,CA_1,2016-04-05,2,0.5994704395386746,1.4005295604613255,1.4005295604613255,2.336277934803774,0.04480157101414945,0.7248686575502408,1.932114936786675,0,0,0
FOODS_1_039,CA_1,2016-04-06,0,0.6016488044288362,-0.6016488044288362,0.6016488044288362,-1.0,0.17010507996991256,0.8804958621862682,0.6833067936684498,0,0,0
FOODS_1_039,CA_1,2016-04-07,0,0.7064240868842577,-0.7064240868842577,0.7064240868842577,-1.0,0.1558416376788958,0.8939010901519715,0.7902709759131842,0,0,0
FOODS_1_039,CA_1,2016-04-08,0,0.9810334205171688,-0.9810334205171688,0.9810334205171688,-1.0,-0.012878051746516603,0.9342534582726735,1.050072024706214,0,0,0
FOODS_1_039,CA_1,2016-04-09,2,1.1289307292405386,0.8710692707594614,0.8710692707594614,0.7715878824074995,-0.05011819183462112,0.9716029845669047,0.8965279899255799,0,0,0
FOODS_1_039,CA_1,2016-04-10,1,0.7775538033348202,0.22244619666517984,0.22244619666517984,0.2860846358298796,-0.09930587311211185,0.9031639880636103,0.24629657471408486,0,0,0
FOODS_1_039,CA_1,2016-04-11,0,0.6470225027852232,-0.6470225027852232,0.6470225027852232,-1.0,-0.06315482667564562,0.9113989499074282,0.7099223702758731,0,0,0
FOODS_1_039,CA_1,2016-04-12,1,0.7083013037403254,0.2916986962596746,0.2916986962596746,0.41182854629703747,-0.06315482667564562,0.9113989499074282,0.32005599335977153,0,0,0
FOODS_1_039,CA_1,2016-04-13,1,0.569363507745574,0.430636492254426,0.430636492254426,0.7563471954139717,-0.22155923584731002,0.6821282400240791,0.6313130977237132,0,0,0
FOODS_1_039,CA_1,2016-04-14,0,0.6868937015489803,-0.6868937015489803,0.6868937015489803,-1.0,-0.07408990774970114,0.69766926064968,0.9845549177691083,0,0,0
FOODS_1_039,CA_1,2016-04-15,1,0.9848455239367228,0.015154476063277245,0.015154476063277245,0.015387668111340205,-0.07129985270180438,0.6947519783197995,0.021812785765543408,0,0,0
FOODS_1_039,CA_1,2016-04-16,0,0.8884480288933,-0.8884480288933,0.8884480288933,-1.0,0.07101270395254507,0.5677691738076484,1.5648049768800811,0,0,0
FOODS_1_039,CA_1,2016-04-17,2,0.7982560390736076,1.2017439609263922,1.2017439609263922,1.5054617843180247,-0.1803469102835637,0.5435031135232892,2.2111077766160716,0,0,0
FOODS_1_039,CA_1,2016-04-18,0,0.7108168681092222,-0.7108168681092222,0.7108168681092222,-1.0,-0.04044722967481906,0.7509220167337094,0.9465921257723501,0,0,0
FOODS_1_039,CA_1,2016-04-19,0,0.480097823171182,-0.480097823171182,0.480097823171182,-1.0,-0.04956071043539034,0.7598446938637335,0.6318367780262214,0,0,0
FOODS_1_039,CA_1,2016-04-20,1,0.5221323033137731,0.47786769668622686,0.47786769668622686,0.9152233900361731,-0.15981735606836983,0.758066870423115,0.6303767059751668,0,0,0
FOODS_1_039,CA_1,2016-04-21,1,0.6333983714866606,0.36660162851333944,0.36660162851333944,0.578785240089712,-0.15307004114954115,0.7643821116753617,0.479605190798915,0,0,0
FOODS_1_039,CA_1,2016-04-22,0,0.8711216784506657,-0.8711216784506657,0.8711216784506657,-1.0,-0.002570708283495482,0.7452315831775368,1.1689274825636826,0,0,0
FOODS_1_039,CA_1,2016-04-23,1,1.0385546472867355,-0.03855464728673552,0.03855464728673552,-0.03712336889297163,-0.12918158749977304,0.813846328436616,0.04737337497215021,0,0,0
FOODS_1_039,CA_1,2016-04-24,0,1.266402540978964,-1.266402540978964,1.266402540978964,-1.0,-0.007768247270263833,0.741913561544823,1.7069408171243596,0,0,0
FOODS_1_042,CA_1,2016-03-28,1,6.922188885406891,-5.922188885406891,5.922188885406891,-0.8555370249852379,,,,0,0,0
FOODS_1_042,CA_1,2016-03-29,2,3.1352444605451084,-1.1352444605451084,1.1352444605451084,-0.36209121005758177,-5.922188885406891,,,0,0,0
FOODS_1_042,CA_1,2016-03-30,5,3.844425234598618,1.155574765401382,1.155574765401382,0.3005845334177844,-3.5287166729759996,3.384880863982904,0.3413930391752832,0,0,0
FOODS_1_042,CA_1,2016-03-31,2,4.318174746992494,-2.3181747469924936,2.3181747469924936,-0.5368413468229944,-1.9672861935168726,3.611496180010538,0.6418876364381838,0,0,0
FOODS_1_042,CA_1,2016-04-01,0,3.120703499369526,-3.120703499369526,3.120703499369526,-1.0,-2.055008331885778,2.9539889076287777,1.0564371082471575,0,0,0
FOODS_1_042,CA_1,2016-04-02,2,4.276146555801457,-2.276146555801457,2.276146555801457,-0.5322891828189107,-2.2681473653825277,2.60224500917862,0.8746857224331488,0,0,0
FOODS_1_042,CA_1,2016-04-03,7,2.9180880583290327,4.081911941670967,4.081911941670967,1.3988309674274764,-2.2694805637856823,2.3275209848127947,1.7537594583703742,0,0,0
FOODS_1_042,CA_1,2016-04-04,4,3.114442023865839,0.885557976134161,0.885557976134161,0.2843392072635057,-1.3621387772918754,3.205829913596636,0.2762336118888632,0,0,0
FOODS_1_042,CA_1,2016-04-05,5,5.133335613840589,-0.13333561384058878,0.13333561384058878,-0.025974458689411808,-0.38960351135743937,2.559341790770468,0.052097619130600466,0,0,0
FOODS_1_042,CA_1,2016-04-06,4,4.4472008358431525,-0.4472008358431525,0.4472008358431525,-0.10055782330288372,-0.24647367611393659,2.5386240424666897,0.1761587491342844,0,0,0
FOODS_1_042,CA_1,2016-04-07,0,4.014597851216156,-4.014597851216156,4.014597851216156,-1.0,-0.47544161914887006,2.462222556339204,1.6304772453977519,0,0,0
FOODS_1_042,CA_1,2016-04-08,4,2.810257482564213,1.189742517435787,1.189742517435787,0.423357121124079,-0.7177877768951076,2.741474035836111,0.43397913016270173,0,0,0
FOODS_1_042,CA_1,2016-04-09,1,3.857174631663242,-2.857174631663242,2.857174631663242,-0.7407428764590851,-0.10200977449434864,2.591796974808916,1.1023913753406134,0,0,0
FOODS_1_042,CA_1,2016-04-10,3,4.677870442211972,-1.6778704422119723,1.6778704422119723,-0.3586825379068379,-0.18501378533174645,2.680805362119509,0.6258829775263535,0,0,0
FOODS_1_042,CA_1,2016-04-11,4,3.7132971747258434,0.2867028252741566,0.2867028252741566,0.07720977120430017,-1.0078398401721664,1.9323117053577945,0.14837296926743482,0,0,0
FOODS_1_042,CA_1,2016-04-12,4,3.1093937255473305,0.8906062744526695,0.8906062744526695,0.2864244135875397,-1.0933905760093097,1.845834232491633,0.4824952635375433,0,0,0
FOODS_1_042,CA_1,2016-04-13,2,2.34136485168811,-0.3413648516881098,0.3413648516881098,-0.14579737602278767,-0.9471131633959873,1.970929665800727,0.1731999155583383,0,0,0
FOODS_1_042,CA_1,2016-04-14,3,3.110364199815729,-0.11036419981572898,0.11036419981572898,-0.03548272572783194,-0.931993737088124,1.9758036756273252,0.05585787757009204,0,0,0
FOODS_1_042,CA_1,2016-04-15,5,4.586281488980191,0.41371851101980894,0.41371851101980894,0.09020783220870372,-0.37424607260234855,1.4386249661359922,0.287579126428632,0,0,0
FOODS_1_042,CA_1,2016-04-16,3,4.349844381569965,-1.349844381569965,1.349844381569965,-0.3103201547368399,-0.4851066449474883,1.3232943845385292,1.020063560566453,0,0,0
FOODS_1_042,CA_1,2016-04-17,7,3.863067521490615,3.136932478509385,3.136932478509385,0.8120314907928294,-0.26977375207702015,0.9401360898987545,3.33667913849282,1,0,1
FOODS_1_042,CA_1,2016-04-18,4,5.68132461031414,-1.6813246103141397,1.6813246103141397,-0.29593883920341135,0.4180552365974594,1.3912994665839822,1.208456303402637,0,0,0
FOODS_1_042,CA_1,2016-04-19,2,3.4157259464934278,-1.4157259464934278,1.4157259464934278,-0.41447293157309856,0.13690846008484567,1.6047389689268952,0.8822157210029852,0,0,0
FOODS_1_042,CA_1,2016-04-20,0,1.991530147747112,-1.991530147747112,1.991530147747112,-1.0,-0.1925675714788825,1.660012799540929,1.1997077060477261,0,0,0
FOODS_1_042,CA_1,2016-04-21,5,3.9615951063695354,1.0384048936304646,1.0384048936304646,0.26211787569125766,-0.4283054709158828,1.7962448880668367,0.5780976193886468,0,0,0
FOODS_1_042,CA_1,2016-04-22,2,4.22009559613217,-2.22009559613217,2.22009559613217,-0.5260770865396857,-0.26419560042356943,1.8806294372667416,1.1805066708722798,0,0,0
FOODS_1_042,CA_1,2016-04-23,11,4.563719556826514,6.436280443173486,6.436280443173486,1.4103146267053055,-0.6404547585881379,1.9830777028769024,3.245601740081191,1,0,1
FOODS_1_042,CA_1,2016-04-24,4,5.955275402470018,-1.9552754024700176,1.9552754024700176,-0.32832661301592286,0.47184878780378386,3.279024150498913,0.5962979571750079,0,0,0
FOODS_1_068,CA_1,2016-03-28,0,0.2508304213585022,-0.2508304213585022,0.2508304213585022,-1.0,,,,0,0,0
FOODS_1_068,CA_1,2016-03-29,0,0.2145639261522999,-0.2145639261522999,0.2145639261522999,-1.0,-0.2508304213585022,,,0,0,0
FOODS_1_068,CA_1,2016-03-30,0,0.1850743704147487,-0.1850743704147487,0.1850743704147487,-1.0,-0.23269717375540105,0.025644284690175056,1.8507437041474868,0,0,0
FOODS_1_068,CA_1,2016-03-31,0,0.0890664888179082,-0.0890664888179082,0.0890664888179082,-0.890664888179082,-0.2168229059751836,0.032936177697321274,0.890664888179082,0,0,0
FOODS_1_068,CA_1,2016-04-01,0,0.1170840643140256,-0.1170840643140256,0.1170840643140256,-1.0,-0.18488380168586474,0.0693081529505894,1.1708406431402558,0,0,0
FOODS_1_068,CA_1,2016-04-02,0,0.0854941436937446,-0.0854941436937446,0.0854941436937446,-0.854941436937446,-0.17132385421149693,0.06724638225662993,0.854941436937446,0,0,0
FOODS_1_068,CA_1,2016-04-03,0,0.2093679003876938,-0.2093679003876938,0.2093679003876938,-1.0,-0.1570189024585382,0.06960927100042562,2.0936790038769377,0,0,0
FOODS_1_068,CA_1,2016-04-04,0,0.2102613167116622,-0.2102613167116622,0.2102613167116622,-1.0,-0.16449733073413184,0.06655346522900195,2.1026131671166217,0,0,0
FOODS_1_068,CA_1,2016-04-05,1,0.132024648706596,0.867975351293404,0.867975351293404,6.574343198763911,-0.15870174435601186,0.05913543851400208,8.67975351293404,1,0,1
FOODS_1_068,CA_1,2016-04-06,0,0.212547837438945,-0.212547837438945,0.212547837438945,-1.0,-0.004053276149482731,0.3882684283832422,0.5474249820517177,0,0,0
FOODS_1_068,CA_1,2016-04-07,1,0.2199727145596761,0.7800272854403238,0.7800272854403238,3.546018364149029,-0.007978057152939347,0.39053547705937736,1.9973275957250045,0,0,0
FOODS_1_068,CA_1,2016-04-08,0,0.4278872408726832,-0.4278872408726832,0.4278872408726832,-1.0,0.11617819631252237,0.48675480006802097,0.8790611634705783,0,0,0
FOODS_1_068,CA_1,2016-04-09,0,0.6968266688813027,-0.6968266688813027,0.6968266688813027,-1.0,0.07177774251842843,0.5243054974539535,1.3290470389212363,0,0,0
FOODS_1_068,CA_1,2016-04-10,0,0.6491075828339613,-0.6491075828339613,0.6491075828339613,-1.0,-0.01555547536550845,0.6002785723272259,1.0813439172373416,0,0,0
FOODS_1_068,CA_1,2016-04-11,0,0.3952005589072181,-0.3952005589072181,0.3952005589072181,-1.0,-0.07837543000068951,0.6452656786489125,0.6124617688247538,0,0,0
FOODS_1_068,CA_1,2016-04-12,0,0.3550583331338153,-0.3550583331338153,0.3550583331338153,-1.0,-0.1047953217429118,0.6552741127051149,0.5418470320276454,0,0,0
FOODS_1_068,CA_1,2016-04-13,0,0.4158559460245746,-0.4158559460245746,0.4158559460245746,-1.0,-0.2795144195182288,0.49648202843403183,0.8376052348485559,0,0,0
FOODS_1_068,CA_1,2016-04-14,0,0.2141791383886269,-0.2141791383886269,0.2141791383886269,-1.0,-0.30855843503046165,0.4978564103941015,0.4302026325604272,0,0,0
FOODS_1_068,CA_1,2016-04-15,0,0.1170840643140256,-0.1170840643140256,0.1170840643140256,-1.0,-0.4505879241488832,0.1682498056413092,0.6958942024791187,0,0,0
FOODS_1_068,CA_1,2016-04-16,0,0.0854941436937446,-0.0854941436937446,0.0854941436937446,-0.854941436937446,-0.40618747035478925,0.21085448537388754,0.40546514124253147,0,0,0
FOODS_1_068,CA_1,2016-04-17,0,0.2093679003876938,-0.2093679003876938,0.2093679003876938,-1.0,-0.3188542524708523,0.19652867196958515,1.0653300522994205,0,0,0
FOODS_1_068,CA_1,2016-04-18,0,0.2102613167116622,-0.2102613167116622,0.2102613167116622,-1.0,-0.2560342978356713,0.1335643949628555,1.5742317911157107,0,0,0
FOODS_1_068,CA_1,2016-04-19,0,0.132024648706596,-0.132024648706596,0.132024648706596,-1.0,-0.229614406093449,0.11893872962819395,1.1100223545291683,0,0,0
FOODS_1_068,CA_1,2016-04-20,0,0.2092933132305061,-0.2092933132305061,0.2092933132305061,-1.0,-0.19775245117527482,0.10920914274186136,1.9164449786517836,0,0,0
FOODS_1_068,CA_1,2016-04-21,0,0.0890664888179082,-0.0890664888179082,0.0890664888179082,-0.890664888179082,-0.16824350363326504,0.05481549702823289,0.890664888179082,0,0,0
FOODS_1_068,CA_1,2016-04-22,0,0.1170840643140256,-0.1170840643140256,0.1170840643140256,-1.0,-0.1503702679803052,0.057664520507938646,1.1708406431402558,0,0,0
FOODS_1_068,CA_1,2016-04-23,0,0.0854941436937446,-0.0854941436937446,0.0854941436937446,-0.854941436937446,-0.1503702679803052,0.057664520507938646,0.854941436937446,0,0,0
FOODS_1_068,CA_1,2016-04-24,0,0.2093679003876938,-0.2093679003876938,0.2093679003876938,-1.0,-0.15037026798030523,0.057664520507938646,2.0936790038769377,0,0,0
FOODS_1_136,CA_1,2016-03-28,0,0.3989516304986339,-0.3989516304986339,0.3989516304986339,-1.0,,,,0,0,0
FOODS_1_136,CA_1,2016-03-29,0,0.4091098145415616,-0.4091098145415616,0.4091098145415616,-1.0,-0.3989516304986339,,,0,0,0
FOODS_1_136,CA_1,2016-03-30,2,0.3296198961929453,1.6703801038070547,1.6703801038070547,5.067594896727005,-0.40403072252009775,0.007182920821295138,16.703801038070544,1,0,1
FOODS_1_136,CA_1,2016-03-31,0,0.3791873761873778,-0.3791873761873778,0.3791873761873778,-1.0,0.2874395529222864,1.1976724187509964,0.3166035806208319,0,0,0
FOODS_1_136,CA_1,2016-04-01,1,0.4452267698321991,0.5547732301678009,0.5547732301678009,1.2460464369132354,0.12078282064487035,1.0331395585357543,0.5369780157813999,0,0,0
FOODS_1_136,CA_1,2016-04-02,1,0.9107442532182402,0.08925574678175985,0.08925574678175985,0.09800308535174654,0.20758090254945646,0.9155340221259756,0.09749036586810582,0,0,0
FOODS_1_136,CA_1,2016-04-03,0,0.5735948207513949,-0.5735948207513949,0.5735948207513949,-1.0,0.18786004325484038,0.8203020847736773,0.6992482786504811,0,0,0
FOODS_1_136,CA_1,2016-04-04,0,0.4262235639106518,-0.4262235639106518,0.4262235639106518,-1.0,0.07908077696823532,0.8022323603464269,0.5312968972313661,0,0,0
FOODS_1_136,CA_1,2016-04-05,0,0.4555837166794846,-0.4555837166794846,0.4555837166794846,-1.0,0.07518478648080418,0.8050022570414864,0.5659409184190719,0,0,0
FOODS_1_136,CA_1,2016-04-06,0,0.3396348034442286,-0.3396348034442286,0.3396348034442286,-1.0,0.06854565760395805,0.8098392021664159,0.4193854811370766,0,0,0
FOODS_1_136,CA_1,2016-04-07,1,0.4208684857926795,0.5791315142073206,0.5791315142073206,1.3760391517948,-0.2185993291462253,0.3997101433167144,1.4488787034569695,0,0,0
FOODS_1_136,CA_1,2016-04-08,0,0.4559083678718124,-0.4559083678718124,0.4559083678718124,-1.0,-0.08169663051841124,0.4895574068083728,0.9312664082524409,0,0,0
FOODS_1_136,CA_1,2016-04-09,0,0.7033049740378373,-0.7033049740378373,0.7033049740378373,-1.0,-0.2260797159526417,0.4137257426243055,1.6999304166492049,0,0,0
FOODS_1_136,CA_1,2016-04-10,0,0.550658040952843,-0.550658040952843,0.550658040952843,-1.0,-0.339302676069727,0.4214232557008522,1.3066626805800396,0,0,0
FOODS_1_136,CA_1,2016-04-11,0,0.3631119625710495,-0.3631119625710495,0.3631119625710495,-1.0,-0.33602599324136245,0.4193821819704693,0.8658259176986636,0,0,0
FOODS_1_136,CA_1,2016-04-12,1,0.3651331229468965,0.6348668770531035,0.6348668770531035,1.738727157726077,-0.32701005019284785,0.4177953096717697,1.5195643951864146,0,0,0
FOODS_1_136,CA_1,2016-04-13,0,0.4298802070115525,-0.4298802070115525,0.4298802070115525,-1.0,-0.1712313939453353,0.5456074034139552,0.7878929140655376,0,0,0
FOODS_1_136,CA_1,2016-04-14,0,0.3655143327307168,-0.3655143327307168,0.3655143327307168,-1.0,-0.184123594454953,0.5512864757837738,0.6630206776087851,0,0,0
FOODS_1_136,CA_1,2016-04-15,0,0.5895731123714035,-0.5895731123714035,0.5895731123714035,-1.0,-0.3190730011603869,0.4371051575869526,1.3488129850175028,0,0,0
FOODS_1_136,CA_1,2016-04-16,4,0.8465171996144575,3.1534828003855426,3.1534828003855426,3.72524362390012,-0.33816796466032845,0.4468891700596024,7.056520971329328,1,0,1
FOODS_1_136,CA_1,2016-04-17,0,0.6947197874198273,-0.6947197874198273,0.6947197874198273,-1.0,0.21280171740015436,1.3620809127629447,0.5100429650765803,0,0,0
FOODS_1_136,CA_1,2016-04-18,0,0.531350666013214,-0.531350666013214,0.531350666013214,-1.0,0.19222146790487088,1.3765504065041296,0.3860016048105536,0,0,0
FOODS_1_136,CA_1,2016-04-19,2,0.3903744086862464,1.6096255913137536,1.6096255913137536,4.123286658904553,0.1681873674131331,1.3892722362177974,1.1586106375348388,0,0,0
FOODS_1_136,CA_1,2016-04-20,0,0.4288075731352034,-0.4288075731352034,0.4288075731352034,-1.0,0.3074386123075117,1.4891094711339574,0.2879624241518431,0,0,0
FOODS_1_136,CA_1,2016-04-21,3,0.4865225449133046,2.5134774550866954,2.5134774550866954,5.166209626595171,0.3075918457184187,1.4890210062329918,1.6880067135153658,0,0,0
FOODS_1_136,CA_1,2016-04-22,1,0.4438833490146274,0.5561166509853726,0.5561166509853726,1.2528441362350962,0.7188763868351918,1.6599134475346842,0.33502749906106316,0,0,0
FOODS_1_136,CA_1,2016-04-23,1,0.9707664553675944,0.029233544632405573,0.029233544632405573,0.03011388009007365,0.882546353029017,1.563053184989855,0.01870284703881993,0,0,0
FOODS_1_136,CA_1,2016-04-24,0,0.7071368584706098,-0.7071368584706098,0.7071368584706098,-1.0,0.43622503077856883,1.2134924046469688,0.5827287058103435,0,0,0
FOODS_1_212,CA_1,2016-03-28,0,0.5549485862576448,-0.5549485862576448,0.5549485862576448,-1.0,,,,0,0,0
FOODS_1_212,CA_1,2016-03-29,0,0.3665187894752831,-0.3665187894752831,0.3665187894752831,-1.0,-0.5549485862576448,,,0,0,0
FOODS_1_212,CA_1,2016-03-30,1,0.3407778426441136,0.6592221573558864,0.6592221573558864,1.9344630866870518,-0.46073368786646396,0.13323998708241103,4.947630000505383,1,0,1
FOODS_1_212,CA_1,2016-03-31,0,0.342921165121669,-0.342921165121669,0.342921165121669,-1.0,-0.08741507279234713,0.6534346273051577,0.524797968751544,0,0,0
FOODS_1_212,CA_1,2016-04-01,1,0.2051556190141703,0.7948443809858297,0.7948443809858297,3.8743485789240264,-0.1512915958746776,0.5486091950669166,1.4488353241853311,0,0,0
FOODS_1_212,CA_1,2016-04-02,1,0.3376900168112556,0.6623099831887445,0.6623099831887445,1.9612957156471937,0.037935599497423846,0.6362104164707891,1.0410234822352262,0,0,0
FOODS_1_212,CA_1,2016-04-03,0,0.3674619451014997,-0.3674619451014997,0.3674619451014997,-1.0,0.1419979967793106,0.623526142506525,0.5893288509513526,0,0,0
FOODS_1_212,CA_1,2016-04-04,0,0.2642178301029995,-0.2642178301029995,0.2642178301029995,-1.0,0.06921800508205199,0.6008875649107693,0.4397125943889941,0,0,0
FOODS_1_212,CA_1,2016-04-05,1,0.2832454983817687,0.7167545016182313,0.7167545016182313,2.5305062418049915,0.11075097024700133,0.5591534980157582,1.2818564207534144,0,0,0
FOODS_1_212,CA_1,2016-04-06,0,0.3010179020676682,-0.3010179020676682,0.3010179020676682,-1.0,0.2655042975460748,0.5549368607294657,0.542436308289162,0,0,0
FOODS_1_212,CA_1,2016-04-07,1,0.209131555407601,0.790868444592399,0.790868444592399,3.781679159087125,0.12832714619985272,0.560050618239008,1.412137436932329,0,0,0
FOODS_1_212,CA_1,2016-04-08,0,0.234527393869723,-0.234527393869723,0.234527393869723,-1.0,0.2902970904447196,0.564975859546357,0.41511046871637125,0,0,0
FOODS_1_212,CA_1,2016-04-09,2,0.3015018680888426,1.6984981319111574,1.6984981319111574,5.633458070019873,0.1432439797510692,0.5453877490085474,3.114294618826391,1,0,1
FOODS_1_212,CA_1,2016-04-10,0,0.3841286630921172,-0.3841286630921172,0.3841286630921172,-1.0,0.2912708581399853,0.7937977329919681,0.4839125222041972,0,0,0
FOODS_1_212,CA_1,2016-04-11,1,0.4977061315716208,0.5022938684283792,0.5022938684283792,1.0092177623817322,0.28888989842704,0.796124463662269,0.6309237956559789,0,0,0
FOODS_1_212,CA_1,2016-04-12,0,0.4079199600157333,-0.4079199600157333,0.4079199600157333,-1.0,0.3983915696458084,0.7592280896744142,0.5372824919987679,0,0,0
